Utility Name,Fire Start Date,Fire Start Time,Latitude,Longitude,Material at Origin,Land Use at Origin,Size,Suppressed by,Suppressing Agency,Facility Identification,Other Companies,Voltage (Volts),Equipment Involved With Ignition,Type,Was There an Outage,Outage Date,Outage Time,Suspected Initiating Event,Equipment /Facility Failure,Contact From Object,Facility Contacted,Contributing Factor,Notes
SCE,7/23/2016,12:23,33.931313,-118.20856,Vegetation,Urban,Less Than .25 Acres,Fire Agency,LACFD,UG-5051831,,16 kV,Transformer,Subsurface,Yes,7/23/2016,12:23,Equipment/Facility Failure,Transformer,,,Unknown,
SCE,8/18/2016,14:52,34.535573,-119.852255,Vegetation,Rural,Greater than 5000 Acr,Fire Agency,Santa Barbara County Fire Department,OH-1413051E,FRONTIER COMMU,16kV,Conductor,Overhead,Yes,8/18/2016,14:52,Contact From Object,,Vegetation,Communication Facility,Unknown,
SCE,8/18/2016,19:00,34.421352,-119.596354,Other,Rural,Structure Only,Fire Agency,Santa Barbara County Fire Department,2400 block of Whitney Avenue in Summerland,,120/240 V,Conductor,Overhead,No,,,Equipment/Facility Failure,Conductor,,,Unknown,
SCE,8/24/2016,16:37,34.466453,-120.070103,Vegetation,Rural,10 - 99 Acres,Fire Agency,Santa Barbara County Fire Department,"Refiugio Canyon, Santa Barbara",,16 kV,Conductor,Overhead,Yes,8/24/2016,18:50,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,8/27/2016,14:54,34.048467,-117.853544,Vegetation,Rural,Less Than .25 Acres,Fire Agency,LACFD,OH-1451667E,FRONTIER COMMU,12kV,Conductor,Overhead,Yes,8/27/2016,14:54,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,9/2/2016,18:19,37.347411,-118.415099,Vegetation,Rural,Less Than .25 Acres,Fire Agency,Cal Fire,"2264 Longview dr., Bishop",,120/240 V,Conductor,Overhead,No,,,Contact From Object,,Vegetation,Electric Facility,Unknown,
SCE,9/3/2016,15:03,34.442146,-119.23876,Vegetation,Urban,Less Than .25 Acres,Fire Agency,Ventura County FD,OH-X3196E,,12 kV,Conductor,Overhead,Yes,9/3/2016,15:03,Equipment/Facility Failure,Other,,,Unknown,
SCE,9/3/2016,10:24,34.444661,-119.236951,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Ventura County FD,"Bryant Circle, x Saddle Ln., Ojai",,66 kV,Conductor,Overhead,No,,,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,9/16/2016,19:02,34.485119,-119.300054,Vegetation,Rural,Less Than .25 Acres,Fire Agency,Ojai City Fire Department,OH-4797071E,,16 kV,Conductor,Overhead,Yes,9/16/2016,19:02,Contact From Object,,Vehicle,Pole,Unknown,
SCE,9/19/2016,6:11,34.039961,-118.668732,Vegetation,Rural,Less Than .25 Acres,Fire Agency,LACFD,OH-1638513E,FRONTIER COMMU,16kV,Conductor,Overhead,No,,,Unknown,,,,Unknown,
SCE,9/24/2016,15:49,33.780103,-118.207142,Other,Urban,Less Than .25 Acres,Fire Agency,Long Beach Fire Department,OH-1593732E,,12 kV,Conductor,Overhead,Yes,9/24/2016,15:49,Contact From Object,,Balloons,Electric Facility,Unknown,
SCE,9/24/2016,14:20,35.73807,-118.95461,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,OH-4784763E,,12 kV,Conductor,Overhead,Yes,9/24/2016,14:20,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,9/26/2016,15:00,34.131909,-117.986268,Vegetation,Urban,Less Than .25 Acres,Fire Agency,LACFD,OH-775738E,FRONTIER COMMU,16 kV,Conductor,Overhead,No,,,Equipment/Facility Failure,,,,Unknown,
SCE,9/28/2016,10:01,34.269109,-118.766019,Building,Urban,Less Than .25 Acres,Fire Agency,Ventura County FD,OH-717331E,TIME WARNER CAB,16 kV,Conductor,Overhead,Yes,9/28/2016,10:01,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,10/2/2016,20:13,34.631357,-118.255581,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,LACFD,OH-4776952E,,12 kV,Conductor,Overhead,Yes,10/2/2016,20:13,Equipment/Facility Failure,Conductor,,,Unknown,
SCE,10/13/2016,9:54,34.439841,-119.829557,Vegetation,Urban,Less Than .25 Acres,Fire Agency,Santa Barbara Fire Department,101 FWY AND FAIRVIEW AVE  IN CITY OF GOLETA CA,,16 kV,Conductor,Overhead,No,,,Contact From Object,,Vehicle,Pole,Unknown,
SCE,10/15/2016,4:49,34.521702,-118.045223,Vegetation,Urban,Less Than .25 Acres,Unknown,,"47th St E / Barrel Springs St, Palmdale",,12 kV,Conductor,Overhead,Yes,10/15/2016,4:49,Contact From Object,,Other,Electric Facility,Unknown,
SCE,10/18/2016,18:41,34.468683,-119.772155,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Santa Barbara Fire Department,OH-2178476E,FRONTIER COMMU,16 kV,Conductor,Overhead,Yes,10/18/2016,18:41,Equipment/Facility Failure,Fuse,,,Unknown,
SCE,10/18/2016,15:29,34.299211,-119.209325,Vegetation,Urban,.26 - 9.99 Acres,Customer,,231 Glencrest Circle Ventura,,16 kV,Conductor,Overhead,Yes,10/18/2016,15:29,Equipment/Facility Failure,Splice/Clamp/Connector,,,Unknown,
SCE,10/20/2016,16:13,34.064003,-118.15398,Vegetation,Urban,.26 - 9.99 Acres,Fire Agency,Alhambra Fire Department,OH-1658701E,AT&T CALIFORNIA,4 kV,Conductor,Overhead,Yes,10/20/2016,16:13,Contact From Object,,Balloons,Electric Facility,Unknown,
SCE,10/22/2016,15:17,34.381229,-118.413181,Other,Rural,Less Than .25 Acres,Fire Agency,LACFD,RAR 0038,,16 kV,Conductor,Overhead,Yes,10/22/2016,15:17,Contact From Object,,Balloons,Electric Facility,Unknown,
SCE,10/23/2016,9:40,34.460281,-119.285265,Vegetation,Rural,Less Than .25 Acres,Fire Agency,Ventura County FD,900 Rice Road Ojai,,120/240 V,Conductor,Overhead,No,,,Equipment/Facility Failure,Conductor,,,Unknown,
SCE,10/26/2016,12:19,34.708129,-118.536749,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,LACFD,"ELIZABETH LAKE ROAD AND KINGS CANYON ROAD, LAKE HUGHES",,12 kV,Conductor,Overhead,Yes,10/26/2016,12:19,Contact From Object,,Vegetation,Electric Facility,Unknown,
SCE,10/28/2016,10:13,34.102058,-117.820603,Other,Urban,Less Than .25 Acres,Fire Agency,LACFD,OH-1180540E,,120/240 V,Conductor,Overhead,Yes,10/28/2016,10:13,Equipment/Facility Failure,Conductor,,,Unknown,
SCE,10/29/2016,18:42,34.214903,-119.188971,Other,Urban,Less Than .25 Acres,Self Extinguished,,"940 Huntswood Way, Oxnard",,16 kV,Conductor,Overhead,No,,,Equipment/Facility Failure,Other,,,Unknown,
SCE,11/3/2016,22:37,33.730024,-117.983959,Other,Urban,Less Than .25 Acres,Fire Agency,Huntington Fire Department,OH-1787899E,,12 kV,Conductor,Overhead,Yes,11/3/2016,22:37,Contact From Object,,Balloons,Electric Facility,Unknown,
SCE,11/11/2016,4:18,33.630942,-117.934807,Other,Urban,Structure Only,Fire Agency,Newport Fire Department,864 Production Pl.  Newport Beach,,12 kV,Conductor,Overhead,Yes,11/16/2016,4:18,Equipment/Facility Failure,Conductor,,,Unknown,
SCE,11/16/2016,13:45,33.916838,-118.003095,Vegetation,Urban,Less Than .25 Acres,Fire Agency,LACFD,OH-1914521E,TIME WARNER CAB,12 kV,Conductor,Overhead,Yes,11/16/2016,13:45,Equipment/Facility Failure,Conductor,,,Unknown,
SCE,11/20/2016,11:15,34.18834,-118.874252,Vegetation,Rural,Less Than .25 Acres,Self Extinguished,,OH-1473501E,TIME WARNER CAB,16 kV,Conductor,Overhead,No,,,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,11/22/2016,15:20,36.313422,-119.171052,Vegetation,Rural,Less Than .25 Acres,Unknown,,"1970 North Anderson Road, Exeter",,12 kV,Conductor,Overhead,Yes,11/22/2016,15:20,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,12/1/2016,8:54,33.691979,-117.703111,Vegetation,Rural,Less Than .25 Acres,Fire Agency,Orange County Fire Authority,OH-2257796E,,12 kV,Conductor,Overhead,No,,,Contact From Object,,Other,Electric Facility,Unknown,
SCE,12/2/2016,21:26,34.381229,-118.413181,Vegetation,Rural,Less Than .25 Acres,Fire Agency,Orange County Fire Authority,OH-4572770E,,66 kV,Conductor,Overhead,No,,,Contact From Object,,Vegetation,Electric Facility,Unknown,
SCE,12/16/2016,19:31,33.812081,-118.023825,Building,Urban,Structure Only,Fire Agency,Orange County Fire Authority,"10332 Florence Ave., Buena Park",,120/240 V,Conductor,Overhead,Yes,12/16/2016,19:31,Equipment/Facility Failure,Conductor,,,Unknown,
SCE,12/19/2016,8:18,34.023198,-117.852984,Vegetation,Urban,Less Than .25 Acres,Unknown,,UG-5048396,,12 kV,Conductor,Subsurface,Yes,12/19/2016,8:18,Equipment/Facility Failure,Other,,,Unknown,
SCE,12/26/2016,8:02,34.167551,-116.107032,Vegetation,Rural,Less Than .25 Acres,Utility,,OH-4803462E,,33 kV,Conductor,Overhead,Yes,12/26/2016,8:02,Contact From Object,,Animal,Electric Facility,Unknown,
SCE,12/30/2016,11:42,34.123126,-118.722963,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,LACFD,OH-1927507E,AT&T CALIFORNIA,16 kV,Conductor,Overhead,Yes,12/30/2016,11:42,Contact From Object,,Balloons,Electric Facility,Unknown,
